gstin,state_code,gst_compliance_rate,avg_days_late_filing,monthly_turnover,turnover_growth_mom,unique_buyers,buyer_concentration_hhi,upi_inflow_monthly,upi_inflow_cov,eway_bill_count,eway_growth_mom,epfo_compliant,bounce_rate,promoter_cibil,circular_flag,itc_efficiency,gross_margin_proxy,profile,default,gst_upi_correlation,working_capital_proxy
19WSBPI3520EZ1V,19,0.7464528044860682,0.9146146298104235,674561.836700382,0.06486557500747545,3,0.37463448490643747,497296.57101256214,0.40147670449497785,34,0.027393769537965167,1,0.05739751750317419,757,0,0.7593511530652959,0.15793929591739955,thin_file,0,1.35645784833562,22.11642627657773
19OXOPO3666MZ1V,19,0.9616924184542739,0.15983021869321345,1003879.2920967774,0.8866555211200537,2,0.8724297566960474,1029208.2679595695,0.0500141118650482,7,0.7888027585905814,1,0.008141699456307699,763,1,0.934574722844215,0.22122783240299362,fraudster,1,0.9753898441634098,30.756932912020375
09TXJPV1647OZ1V,9,0.7444302395881381,3.731569062845384,210861.11542378014,0.025289857265105523,5,0.36615936597069515,222921.05988467525,0.5666572410775664,40,0.10582449779019358,1,0.0671779270254866,724,0,0.698585286587666,0.0801798195737522,thin_file,0,0.9459003807575016,31.71581343055938
09VEWPN2434ZZ1V,9,0.9741896326958716,2.545276137271574,2575042.6274571586,0.0954396358460644,32,0.12554131876322436,2739295.32632779,0.2633558933011272,58,0.0772420951634904,1,0.01854705040788826,814,0,0.9352910295123724,0.2490709631511583,healthy,1,0.9400383385858496,31.913591997886613
06UYNPU1923LZ1V,6,0.8053662036071012,0.12105783036957807,1232941.1232799962,-0.08252971588375707,12,0.44391536214299243,1298831.593044599,0.5293093856552381,43,-0.03948417844008584,1,0.05071210580296491,655,0,0.8816765094742528,0.17539740019334232,seasonal,0,0.9492694279093192,31.60325100332401
09DTZPB7885ZZ1V,9,0.8933089263923162,0.5622617398267337,2206017.947345239,0.02910345793667604,25,0.239749686879886,2335324.256480296,0.7070041695194687,50,-0.016220025641977998,0,0.02399453335456494,719,0,0.8074620518007221,0.2384838817729349,seasonal,0,0.944630254759593,31.75845771278515
29GWTPE5444YZ1V,29,0.7812889623613658,1.4281329984178854,552181.9902209325,0.12831122431564318,10,0.2563769590417184,407537.9148402502,0.3095659482519615,21,0.029980946197416546,0,0.02318596138828484,726,0,0.7994857973133249,0.1588377231448866,thin_file,0,1.3549217633833677,22.141499834711613
29ECWPI5488EZ1V,29,0.6946120262772946,12.206177837491655,1835101.8447575436,-0.09648292815332982,2,0.7099845321748267,1632159.0708575684,0.7015564237199905,18,-0.07767381904294537,0,0.36422457312225687,699,0,0.6272972849808918,0.07634704738128519,stressed,0,1.1243400704769206,26.68231862204702
06SUCPQ2665IZ1V,6,0.9961550732137566,1.3345572984826224,2854003.2818869893,0.10274748085128582,32,0.20733678622169938,2913043.0345641403,0.25243491743632895,97,0.171771007752633,1,0.01709245209586291,832,0,0.865054149698057,0.25575548390500236,healthy,0,0.9797326191283046,30.62059934953665
09LNXPM2188NZ1V,9,0.9359401095934745,5.95316591353581,2544041.8167716945,0.24697911907653602,23,0.3900296093845881,2553170.0970215495,0.8031976466674915,52,0.22999876668904368,1,0.06260450436866923,660,0,0.7751922204322708,0.2345586202558438,seasonal,0,0.9964247269461194,30.107643044894267
29SGHPL6266CZ1V,29,0.9667644158539735,1.9710809613480782,4652831.339463949,0.512556339088597,1,0.8439349355989415,4644430.317194134,0.023397672839072906,6,0.7700271883026404,1,0.008378816841602552,737,1,0.9513137144915333,0.22098839289784833,fraudster,1,1.00180883804817,29.945832838178163
27AQPPA0393KZ1V,27,0.9961492324574113,2.0036037201024404,4719461.368589086,0.08982446111436085,47,0.16560490557159252,4972188.47998453,0.1635099400515177,91,0.1772163852523445,1,0.04735807314501239,733,0,0.9327282676544006,0.23825071615029964,healthy,0,0.949171856132809,31.606499714633735
29DXXPW4089MZ1V,29,0.4890400615155517,22.3993002464669,1840118.2626308955,-0.07475912599030904,3,0.9417689716703048,1583854.7937252955,0.5891604252233527,25,-0.09406892846575315,0,0.22295154343287826,691,0,0.6972404067837813,0.06722809643288011,stressed,1,1.1617973250583515,25.82205979730005
06XXXPL8143GZ1V,6,0.9000597938834796,0.9234574500783574,1812893.9000926001,0.08503510416029166,34,0.08954612676716478,1642730.7495946533,0.21110991397712398,171,0.09370416092566168,1,0.020869739116457398,736,0,0.8565300320520783,0.2601447879999832,healthy,0,1.103585539224815,27.184118433694515
06LBHPO8375KZ1V,6,0.987430733413708,2.491868281295374,1743561.07009542,0.1098998870298834,43,0.1373542017009527,1993703.1522627936,0.13617838027577966,198,0.1698736956657173,1,0.016709635708655496,821,0,0.909630551866424,0.18720176068730607,healthy,0,0.8745339385738193,34.303986016739024
19BLHPU1708CZ1V,19,0.9789171238607338,1.4953265967871718,1165065.2099671795,0.13056598127278218,49,0.16215775652292308,1250851.1077246193,0.18633190924593587,50,0.06913704541933458,1,0.014188795289936225,707,0,0.8544623444597953,0.2233467586130562,healthy,0,0.9314179783447687,32.208955267658965
29LWCPS3970LZ1V,29,0.92763594832265,3.2092732710200664,462389.4590801899,0.09675175072158748,21,0.2253630006140369,506595.4707085562,0.6940557852278012,31,-0.0947739059112172,1,0.09328329834119031,694,0,0.7153734206763509,0.21998369564032255,seasonal,1,0.912739031072392,32.868102468185796
27UZEPO6065YZ1V,27,0.9645205461071122,0.606957396027638,6480892.547032204,0.6373650313359197,2,0.9125540141603063,6318450.473014644,0.08535867046472556,2,0.488401080982152,1,0.01658893279523329,745,1,0.9283548740659883,0.18738190696541546,fraudster,1,1.025709163142345,29.248056932720107
27FTKPZ9690TZ1V,27,0.9006877962219649,0.6373418315864189,3586799.0944364998,0.11167962333238188,22,0.13633687630190366,4000629.8651667386,0.27911256962636777,184,0.18637628960803787,1,0.015693903825751365,726,0,0.9036583719108893,0.16346130900389916,healthy,0,0.8965585958517581,33.461281994066525
19PGWPX1559PZ1V,19,0.5963864487391165,38.08010857272906,1979945.937635856,-0.21340912422287642,1,0.8097827277913856,1732171.5168265242,0.6169292469367068,13,-0.12058860341431432,0,0.326493619944749,666,0,0.42669266076080153,0.1061249385183065,stressed,1,1.14304265969185,26.245739601781466
27SDOPQ7758HZ1V,27,0.9339450192542806,2.444475341239537,1136482.3548156356,0.18422249840907917,47,0.1566629326615231,1244663.3498510527,0.19046365690366002,51,0.14653665427947876,1,0.026320133046805663,833,0,0.9097384282632998,0.13306079712489433,healthy,0,0.9130841323090593,32.855679929662436
06XKCPZ7772TZ1V,6,0.987498305944416,0.4885363769337925,219498.05049027767,0.024165003488463337,8,0.4492025566764497,173403.41781071597,0.4010190426888093,29,0.12726265896457664,0,0.002040161068820634,751,0,0.7511222455646148,0.1187835628417474,thin_file,1,1.265823091963953,23.699994249160305
27JSMPB7933KZ1V,27,0.7212748574315708,0.9468043789593139,1202720.0861819051,0.1262159639934367,2,0.37353891723771815,1229434.4053847282,0.21133498015335386,11,0.12427953893722626,1,0.07882752081708297,756,0,0.6647587860258368,0.17921474079517097,thin_file,0,0.9782710496096265,30.666347544447248
06SMUPL1754DZ1V,6,0.9758263195929022,0.07376074937640453,892918.9164217885,0.0985415328724312,22,0.1484100466566532,965354.485972193,0.23665907532130104,160,0.11688540595651227,1,0.013681333314083294,706,0,0.9495686750236566,0.18818900835775568,healthy,0,0.9249647972812228,32.433666760270135
29ATTPY5558MZ1V,29,0.9513385292851564,0.1838758718416753,5801504.544957537,0.7431759845740058,1,0.9729580443999791,5914443.596349318,0.020648075331785795,12,0.8933698646137078,1,0.0018744973211943284,749,1,0.9515213133727642,0.3483015376557004,fraudster,1,0.9809045348811016,30.584016010932594
19VZTPW3759XZ1V,19,0.8573309037573248,4.030483739803738,659520.7176668925,0.09633144555040461,2,0.2991263148097629,497700.5314845491,0.5177536900371424,5,0.014845293511306023,1,0.02713813950795846,779,0,0.81377735549936,0.12850570019101343,thin_file,1,1.3251356507489824,22.639191680522398
09GVXPL0560MZ1V,9,0.8623223130049404,4.417099354531718,1403223.9794765138,0.0038070626375353023,19,0.3903440219520441,1371396.9279644794,0.5467639770839748,87,-0.18052123974442125,0,0.0679149701989579,672,0,0.7830395278283818,0.19430265001369074,seasonal,1,1.0232077605418544,29.319558702440908
27GPIPK8636JZ1V,27,0.9952815017002506,0.9802276260901225,2288584.7849308304,0.12584512301329384,29,0.21175691375471428,2546956.463619817,0.12051359251671796,180,0.10890961149071245,1,0.027668559487488593,847,0,0.875469870882731,0.15101809086990284,healthy,0,0.8985566960489852,33.38687489828081
19ZUJPK9230ZZ1V,19,0.8188742040449217,4.819088305940903,900675.1367851567,0.04318192550022668,2,0.2740541926257214,947297.8377622267,0.45794241737189073,9,0.05609080704056619,1,0.09509413518658344,673,0,0.6055507032469626,0.12252133922845562,thin_file,1,0.9507834821124416,31.552925102722952
27GKEPC2490WZ1V,27,0.9580699084554285,1.5165262811695919,1405130.901255438,0.14359977282934738,23,0.11830965850050804,1400002.5887708466,0.11645446485541239,131,0.11893760858204347,1,0.015323173402141017,801,0,0.9233571816778031,0.12911659631957892,healthy,0,1.0036630735726668,29.89050886689611
09XBQPJ8576SZ1V,9,0.8788775725698106,3.548685424005101,209565.1785130389,0.07773085982737812,7,0.25750573150636064,206341.04046510687,0.5683083398544302,40,0.14526286957506118,0,0.05405526753889242,703,0,0.7145512013130539,0.21230239319478916,thin_file,0,1.015625287343054,29.538453181371718
09VNMPK1713UZ1V,9,0.6510772989727875,10.967114149957572,1717784.295568464,-0.26492874680300826,4,0.9102974394209031,1360328.9380848845,0.6152691837551135,30,-0.15854550178513296,0,0.19379689430656585,591,0,0.45346992967347505,0.10591821994111084,stressed,0,1.262771266181264,23.757271648033885
09CEZPQ6619JZ1V,9,0.40409796503058765,12.717677037365176,965881.118368427,-0.261506412208579,1,0.7318868621517898,725640.4458178347,0.8830661995154985,8,-0.24220602921565143,0,0.20314674737762575,677,0,0.5842093595345952,0.10608550280434487,stressed,1,1.3310739829004825,22.538191254124257
09XIKPT6769DZ1V,9,0.444182142549498,25.839757620245393,1798035.4772445897,-0.1947021550436523,4,0.8938483472663976,1323536.335142271,0.6343136991716497,18,-0.1547234388255259,0,0.2517949987471191,601,0,0.5195924005589152,0.03196304395160703,stressed,0,1.3585085875646274,22.083040383116337
06WXRPU8485GZ1V,6,0.9810161089959702,1.2890200900654438,3949411.7114107287,0.18695622003347845,20,0.1600972149211089,3571198.4519631835,0.15375952300603962,93,0.07979668653461088,1,0.012342851379786647,774,0,0.8459623174026555,0.20882140588051018,healthy,0,1.105906536568874,27.127066355061412
27HNXPK8635IZ1V,27,0.9756730167068568,1.3268814163534057,3771067.400138296,0.10838457075376828,12,0.11204256474768987,3880637.8868103875,0.2856364196227903,186,0.18937092800231942,1,0.017095263905274518,795,0,0.8791516199332543,0.15386174377117778,healthy,1,0.9717648258178114,30.871666891989836
09NSUPZ0450CZ1V,9,0.8704091567796993,6.530615247269009,2271379.6738502635,-0.15355299546482418,20,0.26726294366265296,2276146.677355029,0.8473509305120919,63,-0.27366513058883696,1,0.12561864712367724,699,0,0.8123627760676617,0.1819136987944589,seasonal,1,0.9979056694578642,30.062961779040908
06WDEPX1416RZ1V,6,0.705883159742276,3.3568400444839783,880105.5947629341,0.13479583924516547,6,0.2828785368656828,969924.4394635572,0.5167844057866863,32,0.019077178382533037,0,0.03985592241441276,779,0,0.6425381602861292,0.11566087006405684,thin_file,0,0.9073960392726058,33.06163869091697
09KFZPT4160OZ1V,9,0.9955523695954934,0.05469774802908489,1622267.5398708936,0.05113443124672132,31,0.17064645998164443,1815981.1517024604,0.14869645931525985,62,0.18905518171944602,1,0.0030133695144780428,811,0,0.9401654040208272,0.17625962995834152,healthy,0,0.8933284017568339,33.58227494054988
06QOAPZ6854WZ1V,6,0.9990332303793649,0.07730879629305343,3334820.987304708,0.14892589724769908,47,0.17632637799037804,2955039.1465159976,0.28770595669462606,190,0.07717749185751242,1,0.031137670161992054,833,0,0.8334014118684627,0.16915462672340334,healthy,0,1.1285200709562426,26.5834882091018
19QEUPM7191CZ1V,19,0.9897365865790932,1.867891600795974,4888207.000492249,0.11975142762896415,45,0.19863431027999234,4246474.487291799,0.16705581001565914,185,0.0600524806626815,1,0.04876715667395353,715,0,0.9225460860907755,0.2564075873993553,healthy,0,1.1511212454286324,26.061546617384494
06SATPQ4651MZ1V,6,0.9760114492327158,1.3534180215086555,681638.8681773685,0.08533821087670744,4,0.426341793927717,798166.9369392241,0.4958252992445072,23,0.012992964128204105,0,0.06691541555348508,744,0,0.7025759304681655,0.14589813992874862,thin_file,0,0.8540053923948386,35.1285838089063
06JSNPO1382CZ1V,6,0.9597181711320382,3.6221117013465753,724954.306821749,0.03221167536125361,10,0.3211936781664473,610449.2780594025,0.27043571517754156,18,0.11149993703484849,0,0.025206988685017154,745,0,0.7135418675419409,0.13402032255705526,thin_file,1,1.187575008895668,25.261562238411496
27SBSPZ3419PZ1V,27,0.4198506165175543,17.557837140704727,517351.4904447824,-0.22189852558009204,1,0.780034136278857,380513.9796179225,1.05290767516582,6,-0.13594002668791033,0,0.28262749753886596,630,0,0.5235346082457324,0.06738084349601386,stressed,0,1.3596123090254388,22.065113562780112
27DRIPP1676WZ1V,27,0.9115146178395201,2.6498208042786713,2542267.7531896783,0.10809116171372621,17,0.17235663821026642,2498057.783770821,0.2296466937615692,92,0.059216943519618134,1,0.04068616718611137,702,0,0.9410755929319103,0.22380246178550178,healthy,1,1.017697736900274,29.47830078838011
27IUGPY0109SZ1V,27,0.9850616057841137,1.6836683648475748,2998241.827772339,0.06721533078038262,34,0.2004195570689209,3198657.1768840263,0.11353367238000033,198,0.15617526458446532,1,0.027176910867132305,707,0,0.8122588018620168,0.19332810264458505,healthy,0,0.9373439108885929,32.00532872887636
27MGPPD3037KZ1V,27,0.5008478994955297,20.30126104809326,1783753.752635053,-0.10075308631025362,2,0.7802429337269207,985156.3091606088,0.6505500300255367,23,-0.13594300239779833,0,0.21551237135212353,685,0,0.6509419574997913,0.1149955009332204,stressed,1,1.5,20.0
19YARPI4654FZ1V,19,0.9778057770743607,0.809310835809333,4003335.95780481,0.5814156426806132,2,0.8911765176848206,4184789.104000495,0.08803623342270324,7,0.5161862952610751,1,0.0005956157464184187,773,1,0.9713581606531619,0.2553499499761495,fraudster,1,0.956639834962717,31.359764567162507
29HDEPG4936AZ1V,29,0.7310184809890125,2.157540599238212,498893.8821201224,0.07739188177881351,5,0.3006987506514381,583839.8701971016,0.5623775871705058,24,0.0850209157515699,1,0.035442399198738615,774,0,0.6952867205086839,0.1376593196402296,thin_file,0,0.854504646884938,35.10805951654421
06DTBPO0331TZ1V,6,0.9846968854207061,2.679270615586245,1062321.8932001,0.18251971444790915,11,0.14276466775171912,1065646.6916410294,0.22531850221864205,102,0.18895739100951303,1,0.0009558047214882015,711,0,0.8715265202476725,0.23003552678888972,healthy,0,0.9968800180519404,30.09389240103809
29FFHPS4547UZ1V,29,0.935437845984958,6.359123439832811,1762170.3594314328,0.16479293871792267,21,0.4989566215774017,1567707.9357200526,0.5623086211557387,86,-0.1537808778692029,0,0.13646270209052283,649,0,0.8488976779898533,0.1158464273305363,seasonal,1,1.1240425077149738,26.68938211330276
06FFWPY2962TZ1V,6,0.9346099726537785,2.9268306025797446,3492082.7248503943,0.17337208454515418,18,0.09855345418385879,3871338.08075736,0.28455143810267886,152,0.1230592878228404,1,0.030312646887548873,711,0,0.9147214701354494,0.147974180361666,healthy,0,0.9020350721131617,33.258130340453604
29KUHPK8787OZ1V,29,0.6078727454704242,40.36666031661963,922976.2987779654,-0.2891965751125004,4,0.9410111730215449,467828.2547331837,1.163356157156762,21,-0.2078306440377138,0,0.10302712150656446,692,0,0.6067471695173525,0.11805403040313542,stressed,1,1.5,20.0
19JJCPJ2683SZ1V,19,0.5471829064935219,17.584032529688745,588529.847571384,-0.2999605638554858,4,0.8513832982434495,320418.5331407868,0.6706873697871583,22,-0.22553091711930165,0,0.26811395804103055,596,0,0.5193871831887308,0.08746739920231618,stressed,0,1.5,20.0
09NNKPC2324UZ1V,9,0.7113460409656106,0.6152606179516246,1482254.8998274107,0.04728251060659291,5,0.2730602180678099,1116872.5904365873,0.48778398706798876,31,0.12818529960489614,1,0.025695229950846988,723,0,0.6052273780838087,0.11123260258234982,thin_file,0,1.3271477091652817,22.604868917619353
19EYYPC8840ZZ1V,19,0.9585216600939997,0.7049255687984797,6419200.500160504,0.42433785151462744,3,0.9345900800492737,6622302.544491488,0.09458142710705339,13,1.101037312393188,1,0.006387682336673703,760,1,0.9262273383719838,0.16545869863009316,fraudster,1,0.9693306002003901,30.94919317908471
09TROPT3369LZ1V,9,0.9251063401890005,0.09193361596953609,1321600.212769305,0.2456900143463991,5,0.223394849896995,1282219.1417046927,0.6145363837275016,89,-0.28590679428711413,0,0.050676825025528685,672,0,0.7569583978133428,0.11677899195194838,seasonal,0,1.0307132141330035,29.106059366120427
19JAJPH9082GZ1V,19,0.9842945482456197,1.3376598595794236,3776050.892224866,0.15978091059297514,28,0.10435491882646741,3618834.324925605,0.22746043130760477,45,0.06060449122765493,1,0.01807700938814783,770,0,0.8802199199421789,0.2793959188871422,healthy,0,1.0434439803492503,28.75094453078231
27KYAPD4488VZ1V,27,0.7244421693138825,0.9666961680602609,1435968.1271764732,0.06130493434064009,7,0.34333663116617286,1043022.4781333853,0.21502649181759226,26,0.10757721705701365,1,0.05380946641211113,795,0,0.7271764960540666,0.11403743425917362,thin_file,0,1.376737469499518,21.790646847801582
19WDUPJ2684LZ1V,19,0.9705585862643824,2.0652150554764104,2373122.1254845094,0.07502903025481293,47,0.14027410738470908,2118671.802147424,0.27801940703676165,96,0.10188161911067863,1,0.00772298736116619,756,0,0.8038171639858627,0.2233315818058375,healthy,0,1.1200989804457595,26.783347296737173
27JDQPN0018EZ1V,27,0.611375809640005,13.471808553950751,1845108.6486569953,-0.24624435766095384,1,0.6716077650021215,1056515.0882436668,0.5097871990799553,12,-0.10704863288044134,0,0.36251035937357756,556,0,0.5842488107848597,0.03881999816798623,stressed,0,1.5,20.0
29MHMPD3401ZZ1V,29,0.580221932335118,33.86415612115006,1988952.6526727038,-0.24191611351899545,1,0.8183809511664859,1360699.3062710115,0.527616367045884,10,-0.29638233962428373,0,0.1357685733453576,684,0,0.5947275221615644,0.07671630879133921,stressed,1,1.4617135788239777,20.52385668068878
09AJIPQ7963GZ1V,9,0.6376752100492055,43.6500959334168,1025842.5387780727,-0.1718290116375143,4,0.6513968591756991,739029.8301009274,0.6012584314048838,6,-0.14719641720029247,0,0.3799776002742562,693,0,0.4587095617909119,0.09645637180571019,stressed,0,1.3880935477773286,21.612376232161882
29TZGPX2700VZ1V,29,0.971406402535507,1.9665152219231397,3301831.328168332,1.101143419873948,2,0.968639828324737,3451093.392937928,0.08320876098136756,7,0.9276774616470519,1,0.017131688884549152,799,1,0.8598338084854554,0.24256613143976152,fraudster,1,0.9567493406364965,31.356175254891635
29HJPPK8941BZ1V,29,0.6080185007795134,42.09659565540666,970828.417824109,-0.25503888829111465,4,0.6997848247840479,662125.059554874,0.7034552305557579,14,-0.24160522921953342,0,0.32079534662712395,632,0,0.402353476372187,0.07392305273364831,stressed,1,1.4662311957755634,20.46062045769766
09TOQPI9166RZ1V,9,0.9807440155164062,2.6882738997704796,2135614.594881828,0.06650778867915152,8,0.11191092275587183,2088913.6937429346,0.2636029531844986,69,0.17910958748845152,1,0.0003476065265595352,837,0,0.8766120953866349,0.18678576050380463,healthy,0,1.022356548898492,29.34397009763631
27RXTPQ0432NZ1V,27,0.9150048664693985,0.9740277806701799,3896899.7250287584,0.121402719405315,15,0.13262435992040772,3773535.1167214257,0.1918893536811973,113,0.16775248157555855,1,0.044604234447011726,760,0,0.9433002029755893,0.24590454180084723,healthy,0,1.0326920525426344,29.050286507130313
06HWSPO2043CZ1V,6,0.7683335024853404,2.919291336540077,682902.3411348129,0.06733675838891852,10,0.35743386432080576,547529.08119783,0.26230064914621193,25,0.1320632854310407,1,0.04337237028314211,800,0,0.7030234024081348,0.0849857010381978,thin_file,0,1.2472439630801466,24.053032837227075
27PLQPQ0202ZZ1V,27,0.9033676403874464,2.637557317803743,1822266.069517828,0.13360057543595122,24,0.08545710489255826,1913478.1715069874,0.16460546915081878,82,0.1846878780436499,1,0.044405909446701794,795,0,0.8487935927542621,0.2641537433104749,healthy,1,0.9523317781475793,31.501626521750925
09BYHPE1210GZ1V,9,0.919516651721865,1.4681776122197663,3914894.0977113773,0.12388536061299465,33,0.1476453208639136,4312134.981459249,0.17228075581343727,135,0.17896920122174687,1,0.02034024004758618,721,0,0.849234965851751,0.19263838579195186,healthy,0,0.907878374527728,33.0440737897362
09ESTPC4266EZ1V,9,0.9954787325324475,4.7288735850423045,456237.8504707478,0.1313044859851141,5,0.390898727282337,422897.48568692367,0.41624439772989164,24,0.12744002624736872,1,0.04801349396383732,784,0,0.6933018422762817,0.14905464902363802,thin_file,0,1.0788379356989284,27.807698457103676
06EWIPC3670BZ1V,6,0.9880973005639657,2.6487444495561663,3567990.722555376,0.08168477472093966,22,0.2008195563902421,3981264.061126494,0.13933071699059174,173,0.16061391286560162,1,0.014325977446356148,805,0,0.9203960468529394,0.27955806398457644,healthy,0,0.8961954464145283,33.47484091781887
29IURPZ9737TZ1V,29,0.707317297933029,2.9071244743454354,913612.2818491389,0.03289806018170731,8,0.3357774862700421,937486.8007135713,0.490852478752771,8,0.00010752880598696724,0,0.09368534300910153,743,0,0.6411313430982031,0.1127012607911303,thin_file,0,0.9745334879955001,30.78396008915655
19XYSPW3817GZ1V,19,0.9975058421178207,3.852189013961685,473687.0349727969,0.0752162210546866,5,0.29672495272971333,428582.7751188015,0.5120336094939859,25,0.11568372229356054,1,0.022810037790238515,718,0,0.830555829538715,0.16295954558707576,thin_file,0,1.105240486721597,27.14341390893764
06CHSPQ0261SZ1V,6,0.5404252180562941,44.522452842700936,1023023.8555119607,-0.1489819748502341,4,0.6190888812363027,856152.3291190754,0.9537176342856803,22,-0.1989949742842966,0,0.10485086198635593,581,0,0.5775006461780512,0.02126578284841622,stressed,0,1.1949086870610808,25.10652096252312
09OQNPR9692OZ1V,9,0.945508192418565,0.8583909752160845,1250180.887374609,0.10393176415449783,8,0.36117416283979187,1312394.8080438052,0.36480709558066254,27,0.020759637895218685,0,0.06657652402653673,697,0,0.7311680766714055,0.16951247207598857,thin_file,0,0.9525951182617605,31.49291805603858
27EMPPM2710PZ1V,27,0.9914978959477659,0.40101904710177494,7222215.577595378,0.6577547605183702,1,0.8026809628503982,7470220.427328773,0.09534570151717814,14,0.924446557933879,1,0.004628732609268493,722,1,0.8827267803567289,0.24331857468712387,fraudster,1,0.9668008658986684,31.03017493898722
27TEYPY2432UZ1V,27,0.904341253285482,1.899454126782067,4795894.037267959,0.14024177302194968,12,0.19468644031975063,5348678.08326369,0.1456159543897865,85,0.08180672598623401,1,0.03054904944254959,826,0,0.8616542704710057,0.2543778084586753,healthy,0,0.896650342871555,33.457858170135665
19WWKPB4781NZ1V,19,0.5885486290267186,16.042978754133962,739688.4022834467,-0.18298478430113388,1,0.6815675344836154,544009.3593683388,1.1462232199194309,27,-0.11297765857421838,0,0.29992798424467393,683,0,0.5748164427951337,0.06879479092570648,stressed,0,1.3596979345030298,22.063724036592742
09ZJJPI4505PZ1V,9,0.9275239181037008,2.1283165939019244,1940266.4106793876,0.18563649371113478,14,0.1324610758710327,1969293.899870446,0.11011462076484578,98,0.11391818569283463,1,0.04161817698304975,734,0,0.9208473208045013,0.15589096941656422,healthy,0,0.9852599506894487,30.448817064985846
29NYSPH1158RZ1V,29,0.9168203655766518,2.637990647035422,3139570.1557551473,0.08470709545652721,11,0.1503398202032927,3357600.455671638,0.29162360178388674,139,0.08306690063681285,1,0.04430908860646726,833,0,0.9401456171251235,0.2666272871251306,healthy,0,0.9350636554899809,32.08337723732804
19ELVPD7649LZ1V,19,0.9888354423942196,0.6332793642359696,746819.3079424652,0.07214124121264552,10,0.3252623633909995,658391.8405727163,0.22090746702463862,17,0.10283079308439348,1,0.04362144171200454,764,0,0.6486984506609816,0.19424469032228958,thin_file,1,1.1343082673880471,26.447836855743372
09BLHPT8994WZ1V,9,0.9628734015059993,0.7983041056119258,963826.9672038362,0.11833501729851634,12,0.20473634385669853,983921.9667759183,0.2664782083403816,43,0.19874365144418427,1,0.008180810206913814,753,0,0.9037666458712973,0.22788697179200396,healthy,1,0.9795766328523707,30.625475326667186
29YDBPF9504OZ1V,29,0.9800365315749557,1.722982978634859,409279.7611935872,0.08447465826809324,8,0.43875482406896327,287279.6630261481,0.2952499373015995,35,0.14076714606156113,1,0.017108596685716206,771,0,0.628310862909955,0.15982621021197263,thin_file,1,1.4246736329412037,21.057454357504838
19YKVPT5466BZ1V,19,0.9465205612283718,0.18042702780235564,3161646.626687221,0.19364379267580706,48,0.10454241193007235,3341865.1233223905,0.14018673773181128,125,0.1303741526709622,1,0.004833822482335982,716,0,0.8675556404387278,0.2409861326232394,healthy,0,0.9460724804907743,31.71004401738599
27KEXPA8812YZ1V,27,0.7506577868101105,2.303363958274966,599214.0663683233,0.005273887540679123,7,0.31462904345588344,582468.6170062472,0.4206849488079868,31,0.0534838381765333,1,0.044730275625260066,727,0,0.8413794795586915,0.13282878681224364,thin_file,0,1.0287491014505534,29.161629359092025
09NJTPB4472WZ1V,9,0.9230058686710036,3.6166515199698157,376873.1047611358,0.12541183511929213,10,0.2809572069692224,320563.66260777117,0.299590759664546,14,0.05584606478595717,1,0.025466376588996188,765,0,0.722237731609613,0.13703710338965597,thin_file,1,1.1756575954220445,25.517633804960383
29ALBPQ2426ZZ1V,29,0.8145338241746253,1.6513060668880186,534268.6727791673,0.3977452591702125,5,0.4209671608909533,441431.5019380509,0.4101246898950461,24,0.2754302401218242,1,0.0770949815387467,775,0,0.8573593418129152,0.23852140567275756,seasonal,0,1.2103093468262374,24.78705140852479
09YOVPO9735SZ1V,9,0.9299929397473067,1.4229259946052908,1505684.21920925,0.10321959344845831,9,0.1359976225610996,1305755.7843336898,0.21666144963684092,163,0.18265151419569314,1,0.007587145647652622,729,0,0.8896712020102271,0.22635827278573542,healthy,0,1.1531131910532422,26.01652659319446
27WIYPR2368LZ1V,27,0.48839467091875016,11.750658731576522,1128324.2525872667,-0.21114082981886714,3,0.6880295638867403,877688.1103300297,1.038639771120911,19,-0.2388026202426438,0,0.11483423100380419,580,0,0.6546258101695704,0.020995974120430333,stressed,1,1.2855640167701399,23.33606075516349
09SFUPS9342DZ1V,9,0.8666502750624455,4.613794651350832,1543398.1101091732,0.2183954621907495,12,0.39019202253213264,1287802.6488411175,0.7905215605384841,26,0.27654108727401466,0,0.1052584703902627,699,0,0.7310187212542004,0.14019946731930455,seasonal,0,1.198474091894487,25.031830227199592
29LARPD0501EZ1V,29,0.8552916807068304,1.9097900952263442,933591.3840707793,0.017179930248952233,6,0.4493981005625102,852161.6192787124,0.3392922558829475,33,0.10653147724743973,0,0.03638994064953325,799,0,0.8083185762571894,0.14359790141045953,thin_file,0,1.0955567147708327,27.383338165450763
06YOVPP1086DZ1V,6,0.7601019463289327,1.0550334585376304,1094780.8979554316,0.03295841251655953,5,0.33773433936060976,1194406.958982063,0.5135810072391364,18,0.06798926587887895,0,0.07921899382752451,718,0,0.8096554490495141,0.17166860517979643,thin_file,0,0.9165895172684375,32.73002738390912
19QZXPV0165FZ1V,19,0.9615985450260179,0.5640742038462484,2292615.1884801053,0.1675687676728096,9,0.15759171197848232,1952319.7576395983,0.2521981520056188,76,0.05529670324103586,1,0.03728668913656161,812,0,0.8303720840247857,0.2732917568191009,healthy,0,1.1743031229945304,25.547066521886215
